// 2012.  Started with the new version of nonlinear ineq prover.
QED, ineq(QITNPEA4 1 0 1 0 3803737830 split(5/8)), secs(2),  cells(1836), svn(2866:2868M,130), Wed Jun  6 01:42:35 ICT 2012
QED, ineq(QITNPEA4 1 0 1 0 3803737830 split(6/8)), secs(2),  cells(1876), svn(2866:2868M,130), Wed Jun  6 01:42:40 ICT 2012
QED, ineq(QITNPEA4 1 0 1 0 3803737830 split(7/8)), secs(8),  cells(8288), svn(2866:2868M,130), Wed Jun  6 01:42:51 ICT 2012
QED, ineq(QITNPEA4 1 0 0 1 3803737830 split(0/8)), secs(1),  cells(258), svn(2866:2868M,130), Wed Jun  6 01:43:39 ICT 2012
QED, ineq(QITNPEA4 1 0 0 1 3803737830 split(1/8)), secs(2),  cells(1418), svn(2866:2868M,130), Wed Jun  6 01:43:43 ICT 2012
QED, ineq(QITNPEA4 1 0 0 1 3803737830 split(2/8)), secs(2),  cells(1426), svn(2866:2868M,130), Wed Jun  6 01:43:50 ICT 2012
QED, ineq(QITNPEA4 1 0 0 1 3803737830 split(3/8)), secs(9),  cells(7438), svn(2866:2868M,130), Wed Jun  6 01:44:01 ICT 2012
QED, ineq(QITNPEA4 1 0 0 1 3803737830 split(4/8)), secs(0),  cells(402), svn(2866:2868M,130), Wed Jun  6 01:44:04 ICT 2012
QED, ineq(QITNPEA4 1 0 0 1 3803737830 split(5/8)), secs(3),  cells(2314), svn(2866:2868M,130), Wed Jun  6 01:44:12 ICT 2012
QED, ineq(QITNPEA4 1 0 0 1 3803737830 split(6/8)), secs(3),  cells(2352), svn(2866:2868M,130), Wed Jun  6 01:44:17 ICT 2012
QED, ineq(QITNPEA4 1 0 0 1 3803737830 split(7/8)), secs(14),  cells(13310), svn(2866:2868M,130), Wed Jun  6 01:44:34 ICT 2012
QED, ineq(QITNPEA4 1 0 0 0 3803737830 split(0/4)), secs(4),  cells(2876), svn(2866:2868M,130), Wed Jun  6 01:45:03 ICT 2012
QED, ineq(QITNPEA4 1 0 0 0 3803737830 split(1/4)), secs(17),  cells(12950), svn(2866:2868M,130), Wed Jun  6 01:45:23 ICT 2012
QED, ineq(QITNPEA4 1 0 0 0 3803737830 split(2/4)), secs(8),  cells(5718), svn(2866:2868M,130), Wed Jun  6 01:45:36 ICT 2012
QED, ineq(QITNPEA4 1 0 0 0 3803737830 split(3/4)), secs(29),  cells(23606), svn(2866:2868M,130), Wed Jun  6 01:46:07 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(0/16)), secs(0),  cells(24), svn(2866:2868M,130), Wed Jun  6 01:47:43 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(1/16)), secs(1),  cells(74), svn(2866:2868M,130), Wed Jun  6 01:47:48 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(2/16)), secs(0),  cells(70), svn(2866:2868M,130), Wed Jun  6 01:47:50 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(3/16)), secs(0),  cells(232), svn(2866:2868M,130), Wed Jun  6 01:47:53 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(4/16)), secs(0),  cells(80), svn(2866:2868M,130), Wed Jun  6 01:47:56 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(5/16)), secs(0),  cells(270), svn(2866:2868M,130), Wed Jun  6 01:48:01 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(6/16)), secs(0),  cells(262), svn(2866:2868M,130), Wed Jun  6 01:48:04 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(7/16)), secs(1),  cells(882), svn(2866:2868M,130), Wed Jun  6 01:48:08 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(8/16)), secs(0),  cells(28), svn(2866:2868M,130), Wed Jun  6 01:48:12 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(9/16)), secs(0),  cells(98), svn(2866:2868M,130), Wed Jun  6 01:48:15 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(10/16)), secs(0),  cells(98), svn(2866:2868M,130), Wed Jun  6 01:48:18 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(11/16)), secs(0),  cells(346), svn(2866:2868M,130), Wed Jun  6 01:48:23 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(12/16)), secs(1),  cells(180), svn(2866:2868M,130), Wed Jun  6 01:48:26 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(13/16)), secs(0),  cells(532), svn(2866:2868M,130), Wed Jun  6 01:48:29 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(14/16)), secs(0),  cells(530), svn(2866:2868M,130), Wed Jun  6 01:48:34 ICT 2012
QED, ineq(QITNPEA4 0 1 1 1 3803737830 split(15/16)), secs(1),  cells(1556), svn(2866:2868M,130), Wed Jun  6 01:48:38 ICT 2012
QED, ineq(QITNPEA4 0 1 1 0 3803737830 split(0/8)), secs(1),  cells(220), svn(2866:2868M,130), Wed Jun  6 01:49:25 ICT 2012
QED, ineq(QITNPEA4 0 1 1 0 3803737830 split(1/8)), secs(1),  cells(698), svn(2866:2868M,130), Wed Jun  6 01:49:30 ICT 2012
QED, ineq(QITNPEA4 0 1 1 0 3803737830 split(2/8)), secs(2),  cells(1240), svn(2866:2868M,130), Wed Jun  6 01:49:35 ICT 2012
QED, ineq(QITNPEA4 0 1 1 0 3803737830 split(3/8)), secs(5),  cells(3876), svn(2866:2868M,130), Wed Jun  6 01:49:42 ICT 2012
QED, ineq(QITNPEA4 0 1 1 0 3803737830 split(4/8)), secs(0),  cells(526), svn(2866:2868M,130), Wed Jun  6 01:49:47 ICT 2012
QED, ineq(QITNPEA4 0 1 1 0 3803737830 split(5/8)), secs(2),  cells(1554), svn(2866:2868M,130), Wed Jun  6 01:49:52 ICT 2012
QED, ineq(QITNPEA4 0 1 1 0 3803737830 split(6/8)), secs(4),  cells(3000), svn(2866:2868M,130), Wed Jun  6 01:49:58 ICT 2012
QED, ineq(QITNPEA4 0 1 1 0 3803737830 split(7/8)), secs(9),  cells(9700), svn(2866:2868M,130), Wed Jun  6 01:50:11 ICT 2012
QED, ineq(QITNPEA4 0 1 0 1 3803737830 split(0/8)), secs(0),  cells(224), svn(2866:2868M,130), Wed Jun  6 01:51:01 ICT 2012
QED, ineq(QITNPEA4 0 1 0 1 3803737830 split(1/8)), secs(1),  cells(692), svn(2866:2868M,130), Wed Jun  6 01:51:05 ICT 2012
QED, ineq(QITNPEA4 0 1 0 1 3803737830 split(2/8)), secs(1),  cells(1256), svn(2866:2868M,130), Wed Jun  6 01:51:11 ICT 2012
QED, ineq(QITNPEA4 0 1 0 1 3803737830 split(3/8)), secs(5),  cells(3878), svn(2866:2868M,130), Wed Jun  6 01:51:19 ICT 2012
QED, ineq(QITNPEA4 0 1 0 1 3803737830 split(4/8)), secs(1),  cells(526), svn(2866:2868M,130), Wed Jun  6 01:51:24 ICT 2012
QED, ineq(QITNPEA4 0 1 0 1 3803737830 split(5/8)), secs(1),  cells(1538), svn(2866:2868M,130), Wed Jun  6 01:51:28 ICT 2012
QED, ineq(QITNPEA4 0 1 0 1 3803737830 split(6/8)), secs(4),  cells(3018), svn(2866:2868M,130), Wed Jun  6 01:51:35 ICT 2012
QED, ineq(QITNPEA4 0 1 0 1 3803737830 split(7/8)), secs(11),  cells(9764), svn(2866:2868M,130), Wed Jun  6 01:51:50 ICT 2012
QED, ineq(QITNPEA4 0 1 0 0 3803737830 split(0/4)), secs(10),  cells(6346), svn(2866:2868M,130), Wed Jun  6 01:52:23 ICT 2012
QED, ineq(QITNPEA4 0 1 0 0 3803737830 split(1/4)), secs(38),  cells(27290), svn(2866:2868M,130), Wed Jun  6 01:53:06 ICT 2012
QED, ineq(QITNPEA4 0 1 0 0 3803737830 split(2/4)), secs(23),  cells(16004), svn(2866:2868M,130), Wed Jun  6 01:53:32 ICT 2012
QED, ineq(QITNPEA4 0 1 0 0 3803737830 split(3/4)), secs(96),  cells(75746), svn(2866:2868M,130), Wed Jun  6 01:55:10 ICT 2012
QED, ineq(QITNPEA4 0 0 1 1 3803737830 split(0/8)), secs(0),  cells(186), svn(2866:2868M,130), Wed Jun  6 01:55:59 ICT 2012
QED, ineq(QITNPEA4 0 0 1 1 3803737830 split(1/8)), secs(1),  cells(642), svn(2866:2868M,130), Wed Jun  6 01:56:05 ICT 2012
QED, ineq(QITNPEA4 0 0 1 1 3803737830 split(2/8)), secs(1),  cells(654), svn(2866:2868M,130), Wed Jun  6 01:56:09 ICT 2012
QED, ineq(QITNPEA4 0 0 1 1 3803737830 split(3/8)), secs(3),  cells(2386), svn(2866:2868M,130), Wed Jun  6 01:56:14 ICT 2012
QED, ineq(QITNPEA4 0 0 1 1 3803737830 split(4/8)), secs(0),  cells(320), svn(2866:2868M,130), Wed Jun  6 01:56:17 ICT 2012
QED, ineq(QITNPEA4 0 0 1 1 3803737830 split(5/8)), secs(1),  cells(1134), svn(2866:2868M,130), Wed Jun  6 01:56:23 ICT 2012
QED, ineq(QITNPEA4 0 0 1 1 3803737830 split(6/8)), secs(1),  cells(1156), svn(2866:2868M,130), Wed Jun  6 01:56:27 ICT 2012
QED, ineq(QITNPEA4 0 0 1 1 3803737830 split(7/8)), secs(4),  cells(4044), svn(2866:2868M,130), Wed Jun  6 01:56:34 ICT 2012
QED, ineq(QITNPEA4 0 0 1 0 3803737830 split(0/4)), secs(4),  cells(2868), svn(2866:2868M,130), Wed Jun  6 01:57:02 ICT 2012
QED, ineq(QITNPEA4 0 0 1 0 3803737830 split(1/4)), secs(17),  cells(12956), svn(2866:2868M,130), Wed Jun  6 01:57:24 ICT 2012
QED, ineq(QITNPEA4 0 0 1 0 3803737830 split(2/4)), secs(7),  cells(5672), svn(2866:2868M,130), Wed Jun  6 01:57:34 ICT 2012
QED, ineq(QITNPEA4 0 0 1 0 3803737830 split(3/4)), secs(28),  cells(23476), svn(2866:2868M,130), Wed Jun  6 01:58:05 ICT 2012
QED, ineq(QITNPEA4 0 0 0 1 3803737830 split(0/4)), secs(4),  cells(2884), svn(2866:2868M,130), Wed Jun  6 01:58:34 ICT 2012
QED, ineq(QITNPEA4 0 0 0 1 3803737830 split(1/4)), secs(16),  cells(11986), svn(2866:2868M,130), Wed Jun  6 01:58:55 ICT 2012
QED, ineq(QITNPEA4 0 0 0 1 3803737830 split(2/4)), secs(7),  cells(5710), svn(2866:2868M,130), Wed Jun  6 01:59:05 ICT 2012
QED, ineq(QITNPEA4 0 0 0 1 3803737830 split(3/4)), secs(25),  cells(21096), svn(2866:2868M,130), Wed Jun  6 01:59:33 ICT 2012
QED, ineq(QITNPEA 3848804089 split(0/2)), secs(73),  cells(49892), svn(2866:2868M,130), Wed Jun  6 02:00:58 ICT 2012
QED, ineq(QITNPEA 3848804089 split(1/2)), secs(126),  cells(95856), svn(2866:2868M,130), Wed Jun  6 02:03:09 ICT 2012
QED, ineq(QITNPEA 5814748276 split(0/2)), secs(52),  cells(35470), svn(2866:2868M,130), Wed Jun  6 02:04:13 ICT 2012
QED, ineq(QITNPEA 5814748276 split(1/2)), secs(109),  cells(83192), svn(2866:2868M,130), Wed Jun  6 02:06:06 ICT 2012
QED, ineq(QITNPEA 6206775865 split(0/2)), secs(52),  cells(35546), svn(2866:2868M,130), Wed Jun  6 02:07:10 ICT 2012
QED, ineq(QITNPEA 6206775865 split(1/2)), secs(110),  cells(84342), svn(2866:2868M,130), Wed Jun  6 02:09:03 ICT 2012
QED, ineq(QITNPEA 3725403817), secs(0),  cells(588), svn(2866:2868M,130), Wed Jun  6 02:09:10 ICT 2012
QED, ineq(TSKAJXY-GXSABWC DIV), secs(0),  cells(1), svn(2878:2879M,130), Fri Jun 15 10:55:02 ICT 2012
QED, ineq(TSKAJXY-delta_x4), secs(0),  cells(1), svn(2878:2879M,130), Fri Jun 15 10:55:05 ICT 2012
QED, ineq(TSKAJXY-eulerA), secs(0),  cells(1), svn(2878:2879M,130), Fri Jun 15 10:55:07 ICT 2012
QED, ineq(TSKAJXY-XLLIPLS), secs(3),  cells(1826), svn(2878:2879M,130), Fri Jun 15 10:55:17 ICT 2012
QED, ineq(TSKAJXY-WKGUESB sym), secs(295),  cells(239884), svn(2878:2879M,130), Fri Jun 15 11:00:18 ICT 2012
QED, ineq(TSKAJXY-IYOUOBF sharp v2), secs(1),  cells(72), svn(2878:2879M,130), Fri Jun 15 11:00:25 ICT 2012
QED, ineq(TSKAJXY-IYOUOBF sym), secs(102),  cells(71966), svn(2878:2879M,130), Fri Jun 15 11:02:13 ICT 2012
QED, ineq(TSKAJXY-RIBCYXU sym), secs(127),  cells(81114), svn(2878:2879M,130), Fri Jun 15 11:04:26 ICT 2012
QED, ineq(TSKAJXY-RIBCYXU sharp), secs(0),  cells(1), svn(2878:2879M,130), Fri Jun 15 11:04:33 ICT 2012
QED, ineq(TSKAJXY-TADIAMB), secs(12),  cells(175134), svn(2878:2879M,130), Fri Jun 15 11:04:50 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(0/32)), secs(0),  cells(4), svn(2878:2881M,130), Fri Jun 15 15:09:51 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(1/32)), secs(0),  cells(8), svn(2878:2881M,130), Fri Jun 15 15:09:53 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(2/32)), secs(0),  cells(12), svn(2878:2881M,130), Fri Jun 15 15:09:56 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(3/32)), secs(0),  cells(26), svn(2878:2881M,130), Fri Jun 15 15:10:00 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(4/32)), secs(0),  cells(8), svn(2878:2881M,130), Fri Jun 15 15:10:02 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(5/32)), secs(0),  cells(20), svn(2878:2881M,130), Fri Jun 15 15:10:05 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(6/32)), secs(0),  cells(24), svn(2878:2881M,130), Fri Jun 15 15:10:07 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(7/32)), secs(0),  cells(62), svn(2878:2881M,130), Fri Jun 15 15:10:10 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(8/32)), secs(0),  cells(8), svn(2878:2881M,130), Fri Jun 15 15:10:12 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(9/32)), secs(0),  cells(38), svn(2878:2881M,130), Fri Jun 15 15:10:16 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(10/32)), secs(0),  cells(26), svn(2878:2881M,130), Fri Jun 15 15:10:19 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(11/32)), secs(0),  cells(96), svn(2878:2881M,130), Fri Jun 15 15:10:21 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(12/32)), secs(0),  cells(20), svn(2878:2881M,130), Fri Jun 15 15:10:24 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(13/32)), secs(0),  cells(80), svn(2878:2881M,130), Fri Jun 15 15:10:26 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(14/32)), secs(0),  cells(62), svn(2878:2881M,130), Fri Jun 15 15:10:29 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(15/32)), secs(1),  cells(224), svn(2878:2881M,130), Fri Jun 15 15:10:32 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(16/32)), secs(0),  cells(4), svn(2878:2881M,130), Fri Jun 15 15:10:34 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(17/32)), secs(0),  cells(10), svn(2878:2881M,130), Fri Jun 15 15:10:38 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(18/32)), secs(0),  cells(12), svn(2878:2881M,130), Fri Jun 15 15:10:41 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(19/32)), secs(0),  cells(32), svn(2878:2881M,130), Fri Jun 15 15:10:43 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(20/32)), secs(0),  cells(12), svn(2878:2881M,130), Fri Jun 15 15:10:45 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(21/32)), secs(0),  cells(30), svn(2878:2881M,130), Fri Jun 15 15:10:48 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(22/32)), secs(0),  cells(32), svn(2878:2881M,130), Fri Jun 15 15:10:51 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(23/32)), secs(0),  cells(82), svn(2878:2881M,130), Fri Jun 15 15:10:53 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(24/32)), secs(0),  cells(10), svn(2878:2881M,130), Fri Jun 15 15:10:57 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(25/32)), secs(0),  cells(46), svn(2878:2881M,130), Fri Jun 15 15:10:59 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(26/32)), secs(0),  cells(32), svn(2878:2881M,130), Fri Jun 15 15:11:02 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(27/32)), secs(0),  cells(112), svn(2878:2881M,130), Fri Jun 15 15:11:04 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(28/32)), secs(0),  cells(28), svn(2878:2881M,130), Fri Jun 15 15:11:07 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(29/32)), secs(0),  cells(122), svn(2878:2881M,130), Fri Jun 15 15:11:09 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(30/32)), secs(1),  cells(100), svn(2878:2881M,130), Fri Jun 15 15:11:14 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 1 1821661595 split(31/32)), secs(0),  cells(340), svn(2878:2881M,130), Fri Jun 15 15:11:16 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(0/16)), secs(0),  cells(18), svn(2878:2881M,130), Fri Jun 15 15:12:32 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(1/16)), secs(0),  cells(60), svn(2878:2881M,130), Fri Jun 15 15:12:35 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(2/16)), secs(0),  cells(64), svn(2878:2881M,130), Fri Jun 15 15:12:37 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(3/16)), secs(0),  cells(182), svn(2878:2881M,130), Fri Jun 15 15:12:41 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(4/16)), secs(0),  cells(66), svn(2878:2881M,130), Fri Jun 15 15:12:44 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(5/16)), secs(1),  cells(222), svn(2878:2881M,130), Fri Jun 15 15:12:47 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(6/16)), secs(0),  cells(194), svn(2878:2881M,130), Fri Jun 15 15:12:49 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(7/16)), secs(0),  cells(626), svn(2878:2881M,130), Fri Jun 15 15:12:52 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(8/16)), secs(0),  cells(26), svn(2878:2881M,130), Fri Jun 15 15:12:55 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(9/16)), secs(0),  cells(86), svn(2878:2881M,130), Fri Jun 15 15:12:59 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(10/16)), secs(0),  cells(142), svn(2878:2881M,130), Fri Jun 15 15:13:01 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(11/16)), secs(0),  cells(418), svn(2878:2881M,130), Fri Jun 15 15:13:04 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(12/16)), secs(0),  cells(90), svn(2878:2881M,130), Fri Jun 15 15:13:07 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(13/16)), secs(1),  cells(326), svn(2878:2881M,130), Fri Jun 15 15:13:10 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(14/16)), secs(1),  cells(426), svn(2878:2881M,130), Fri Jun 15 15:13:13 ICT 2012
QED, ineq(ZTGIJCF4 1 1 1 0 1821661595 split(15/16)), secs(1),  cells(1262), svn(2878:2881M,130), Fri Jun 15 15:13:18 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(0/16)), secs(0),  cells(16), svn(2878:2881M,130), Fri Jun 15 15:14:36 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(1/16)), secs(0),  cells(62), svn(2878:2881M,130), Fri Jun 15 15:14:39 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(2/16)), secs(0),  cells(50), svn(2878:2881M,130), Fri Jun 15 15:14:43 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(3/16)), secs(0),  cells(178), svn(2878:2881M,130), Fri Jun 15 15:14:45 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(4/16)), secs(0),  cells(62), svn(2878:2881M,130), Fri Jun 15 15:14:48 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(5/16)), secs(1),  cells(450), svn(2878:2881M,130), Fri Jun 15 15:14:51 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(6/16)), secs(1),  cells(180), svn(2878:2881M,130), Fri Jun 15 15:14:54 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(7/16)), secs(1),  cells(1078), svn(2878:2881M,130), Fri Jun 15 15:14:57 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(8/16)), secs(0),  cells(20), svn(2878:2881M,130), Fri Jun 15 15:15:01 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(9/16)), secs(0),  cells(82), svn(2878:2881M,130), Fri Jun 15 15:15:03 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(10/16)), secs(0),  cells(112), svn(2878:2881M,130), Fri Jun 15 15:15:06 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(11/16)), secs(1),  cells(286), svn(2878:2881M,130), Fri Jun 15 15:15:09 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(12/16)), secs(0),  cells(82), svn(2878:2881M,130), Fri Jun 15 15:15:11 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(13/16)), secs(0),  cells(566), svn(2878:2881M,130), Fri Jun 15 15:15:14 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(14/16)), secs(1),  cells(302), svn(2878:2881M,130), Fri Jun 15 15:15:19 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 1 1821661595 split(15/16)), secs(1),  cells(1384), svn(2878:2881M,130), Fri Jun 15 15:15:22 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 0 1821661595 split(0/8)), secs(1),  cells(164), svn(2878:2881M,130), Fri Jun 15 15:16:00 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 0 1821661595 split(1/8)), secs(1),  cells(826), svn(2878:2881M,130), Fri Jun 15 15:16:03 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 0 1821661595 split(2/8)), secs(1),  cells(534), svn(2878:2881M,130), Fri Jun 15 15:16:08 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 0 1821661595 split(3/8)), secs(3),  cells(2768), svn(2878:2881M,130), Fri Jun 15 15:16:13 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 0 1821661595 split(4/8)), secs(1),  cells(338), svn(2878:2881M,130), Fri Jun 15 15:16:17 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 0 1821661595 split(5/8)), secs(2),  cells(1952), svn(2878:2881M,130), Fri Jun 15 15:16:21 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 0 1821661595 split(6/8)), secs(1),  cells(1078), svn(2878:2881M,130), Fri Jun 15 15:16:25 ICT 2012
QED, ineq(ZTGIJCF4 1 1 0 0 1821661595 split(7/8)), secs(7),  cells(6588), svn(2878:2881M,130), Fri Jun 15 15:16:34 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(0/16)), secs(0),  cells(26), svn(2878:2881M,130), Fri Jun 15 15:17:55 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(1/16)), secs(0),  cells(96), svn(2878:2881M,130), Fri Jun 15 15:17:57 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(2/16)), secs(0),  cells(76), svn(2878:2881M,130), Fri Jun 15 15:18:00 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(3/16)), secs(0),  cells(276), svn(2878:2881M,130), Fri Jun 15 15:18:03 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(4/16)), secs(0),  cells(100), svn(2878:2881M,130), Fri Jun 15 15:18:05 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(5/16)), secs(1),  cells(586), svn(2878:2881M,130), Fri Jun 15 15:18:10 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(6/16)), secs(0),  cells(314), svn(2878:2881M,130), Fri Jun 15 15:18:13 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(7/16)), secs(2),  cells(1820), svn(2878:2881M,130), Fri Jun 15 15:18:17 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(8/16)), secs(0),  cells(38), svn(2878:2881M,130), Fri Jun 15 15:18:20 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(9/16)), secs(1),  cells(130), svn(2878:2881M,130), Fri Jun 15 15:18:23 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(10/16)), secs(1),  cells(112), svn(2878:2881M,130), Fri Jun 15 15:18:27 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(11/16)), secs(0),  cells(392), svn(2878:2881M,130), Fri Jun 15 15:18:29 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(12/16)), secs(0),  cells(142), svn(2878:2881M,130), Fri Jun 15 15:18:32 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(13/16)), secs(0),  cells(880), svn(2878:2881M,130), Fri Jun 15 15:18:35 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(14/16)), secs(1),  cells(484), svn(2878:2881M,130), Fri Jun 15 15:18:39 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 1 1821661595 split(15/16)), secs(2),  cells(2564), svn(2878:2881M,130), Fri Jun 15 15:18:43 ICT 2012
QED, ineq(ZTGIJCF4 1 0 1 0 1821661595 split(0/8)), secs(0),  cells(284), svn(2878:2881M,130), Fri Jun 15 15:19:23 ICT 2012
